t_s,T_air_C,C_env
6.965000000000000000e+03,4.990116666666665424e+01,4.912083333333333579e-02
6.970000000000000000e+03,4.990033333333332166e+01,4.911166666666666458e-02
6.975000000000000000e+03,4.989949999999998909e+01,4.910250000000000031e-02
6.980000000000000000e+03,4.989866666666665651e+01,4.909333333333333604e-02
6.985000000000000000e+03,4.989783333333332394e+01,4.908416666666666484e-02
6.990000000000000000e+03,4.989699999999999136e+01,4.907500000000000057e-02
6.995000000000000000e+03,4.989616666666665878e+01,4.906583333333333630e-02
7.000000000000000000e+03,4.989533333333332621e+01,4.905666666666666509e-02
7.005000000000000000e+03,4.989449999999999363e+01,4.904750000000000082e-02
7.010000000000000000e+03,4.989366666666666106e+01,4.903833333333333655e-02
7.015000000000000000e+03,4.989283333333332848e+01,4.902916666666666534e-02
7.020000000000000000e+03,4.989199999999999591e+01,4.902000000000000107e-02
7.025000000000000000e+03,4.988091666666667834e+01,4.902750000000000163e-02
7.030000000000000000e+03,4.986983333333330393e+01,4.903500000000000220e-02
7.035000000000000000e+03,4.985874999999998636e+01,4.904250000000000276e-02
7.040000000000000000e+03,4.984766666666666879e+01,4.905000000000000332e-02
7.045000000000000000e+03,4.983658333333335122e+01,4.905750000000000388e-02
7.050000000000000000e+03,4.982550000000003365e+01,4.906499999999999750e-02
7.055000000000000000e+03,4.981441666666665924e+01,4.907249999999999807e-02
7.060000000000000000e+03,4.980333333333334167e+01,4.907999999999999863e-02
7.065000000000000000e+03,4.979225000000002410e+01,4.908749999999999919e-02
7.070000000000000000e+03,4.978116666666670653e+01,4.909499999999999975e-02
7.075000000000000000e+03,4.977008333333333212e+01,4.910250000000000031e-02
7.080000000000000000e+03,4.975900000000001455e+01,4.911000000000000087e-02
7.085000000000000000e+03,4.976783333333332848e+01,4.912583333333333385e-02
7.090000000000000000e+03,4.977666666666669926e+01,4.914166666666666683e-02
7.095000000000000000e+03,4.978550000000001319e+01,4.915749999999999981e-02
7.100000000000000000e+03,4.979433333333332712e+01,4.917333333333333278e-02
7.105000000000000000e+03,4.980316666666669789e+01,4.918916666666666576e-02
7.110000000000000000e+03,4.981200000000001182e+01,4.920499999999999874e-02
7.115000000000000000e+03,4.982083333333332575e+01,4.922083333333333172e-02
7.120000000000000000e+03,4.982966666666669653e+01,4.923666666666666469e-02
7.125000000000000000e+03,4.983850000000001046e+01,4.925249999999999767e-02
7.130000000000000000e+03,4.984733333333332439e+01,4.926833333333333065e-02
7.135000000000000000e+03,4.985616666666669516e+01,4.928416666666666363e-02
7.140000000000000000e+03,4.986500000000000909e+01,4.929999999999999660e-02
7.145000000000000000e+03,4.986391666666668243e+01,4.926999999999999436e-02
7.150000000000000000e+03,4.986283333333335577e+01,4.923999999999999905e-02
7.155000000000000000e+03,4.986175000000002910e+01,4.920999999999999680e-02
7.160000000000000000e+03,4.986066666666664560e+01,4.917999999999999455e-02
7.165000000000000000e+03,4.985958333333331893e+01,4.914999999999999925e-02
7.170000000000000000e+03,4.985849999999999227e+01,4.911999999999999700e-02
7.175000000000000000e+03,4.985741666666666561e+01,4.908999999999999475e-02
7.180000000000000000e+03,4.985633333333333894e+01,4.905999999999999944e-02
7.185000000000000000e+03,4.985524999999995543e+01,4.902999999999999720e-02
7.190000000000000000e+03,4.985416666666662877e+01,4.899999999999999495e-02
7.195000000000000000e+03,4.985308333333330211e+01,4.896999999999999964e-02
7.200000000000000000e+03,4.985199999999997544e+01,4.893999999999999739e-02
7.205000000000000000e+03,4.985541666666665606e+01,4.894249999999999989e-02
7.210000000000000000e+03,4.985883333333333667e+01,4.894499999999999545e-02
7.215000000000000000e+03,4.986225000000001728e+01,4.894749999999999795e-02
7.220000000000000000e+03,4.986566666666664105e+01,4.895000000000000046e-02
7.225000000000000000e+03,4.986908333333332166e+01,4.895249999999999602e-02
7.230000000000000000e+03,4.987250000000000227e+01,4.895499999999999852e-02
7.235000000000000000e+03,4.987591666666668289e+01,4.895750000000000102e-02
7.240000000000000000e+03,4.987933333333336350e+01,4.895999999999999658e-02
7.245000000000000000e+03,4.988274999999998727e+01,4.896249999999999908e-02
7.250000000000000000e+03,4.988616666666666788e+01,4.896500000000000158e-02
7.255000000000000000e+03,4.988958333333334849e+01,4.896749999999999714e-02
7.260000000000000000e+03,4.989300000000002910e+01,4.896999999999999964e-02
7.265000000000000000e+03,4.987016666666670517e+01,4.897083333333333149e-02
7.270000000000000000e+03,4.984733333333338123e+01,4.897166666666666335e-02
7.275000000000000000e+03,4.982450000000005730e+01,4.897250000000000214e-02
7.280000000000000000e+03,4.980166666666667652e+01,4.897333333333333399e-02
7.285000000000000000e+03,4.977883333333335258e+01,4.897416666666666585e-02
7.290000000000000000e+03,4.975600000000002865e+01,4.897500000000000464e-02
7.295000000000000000e+03,4.973316666666670471e+01,4.897583333333333649e-02
7.300000000000000000e+03,4.971033333333338078e+01,4.897666666666666835e-02
7.305000000000000000e+03,4.968750000000000000e+01,4.897750000000000020e-02
7.310000000000000000e+03,4.966466666666667606e+01,4.897833333333333206e-02
7.315000000000000000e+03,4.964183333333335213e+01,4.897916666666667085e-02
7.320000000000000000e+03,4.961900000000002819e+01,4.898000000000000270e-02
7.325000000000000000e+03,4.963341666666667606e+01,4.900583333333333874e-02
7.330000000000000000e+03,4.964783333333338078e+01,4.903166666666666784e-02
7.335000000000000000e+03,4.966225000000002865e+01,4.905750000000000388e-02
7.340000000000000000e+03,4.967666666666667652e+01,4.908333333333333298e-02
7.345000000000000000e+03,4.969108333333338123e+01,4.910916666666666902e-02
7.350000000000000000e+03,4.970550000000002910e+01,4.913499999999999812e-02
7.355000000000000000e+03,4.971991666666667697e+01,4.916083333333333416e-02
7.360000000000000000e+03,4.973433333333338169e+01,4.918666666666667020e-02
7.365000000000000000e+03,4.974875000000002956e+01,4.921249999999999930e-02
7.370000000000000000e+03,4.976316666666667743e+01,4.923833333333333534e-02
7.375000000000000000e+03,4.977758333333338214e+01,4.926416666666666444e-02
7.380000000000000000e+03,4.979200000000003001e+01,4.929000000000000048e-02
7.385000000000000000e+03,4.977700000000004366e+01,4.928249999999999992e-02
7.390000000000000000e+03,4.976200000000005730e+01,4.927499999999999936e-02
7.395000000000000000e+03,4.974700000000001410e+01,4.926749999999999879e-02
7.400000000000000000e+03,4.973200000000002774e+01,4.925999999999999823e-02
7.405000000000000000e+03,4.971700000000004138e+01,4.925249999999999767e-02
7.410000000000000000e+03,4.970199999999999818e+01,4.924499999999999711e-02
7.415000000000000000e+03,4.968700000000001182e+01,4.923750000000000349e-02
7.420000000000000000e+03,4.967200000000002547e+01,4.923000000000000292e-02
7.425000000000000000e+03,4.965700000000003911e+01,4.922250000000000236e-02
7.430000000000000000e+03,4.964200000000005275e+01,4.921500000000000180e-02
7.435000000000000000e+03,4.962700000000000955e+01,4.920750000000000124e-02
7.440000000000000000e+03,4.961200000000002319e+01,4.920000000000000068e-02
7.445000000000000000e+03,4.963141666666666652e+01,4.921749999999999736e-02
7.450000000000000000e+03,4.965083333333336668e+01,4.923500000000000099e-02
7.455000000000000000e+03,4.967025000000001000e+01,4.925250000000000461e-02
7.460000000000000000e+03,4.968966666666671017e+01,4.927000000000000129e-02
7.465000000000000000e+03,4.970908333333335349e+01,4.928749999999999798e-02
7.470000000000000000e+03,4.972850000000005366e+01,4.930500000000000160e-02
7.475000000000000000e+03,4.974791666666669698e+01,4.932250000000000523e-02
7.480000000000000000e+03,4.976733333333334031e+01,4.934000000000000191e-02
7.485000000000000000e+03,4.978675000000004047e+01,4.935749999999999860e-02
7.490000000000000000e+03,4.980616666666668380e+01,4.937500000000000222e-02
7.495000000000000000e+03,4.982558333333338396e+01,4.939250000000000584e-02
7.500000000000000000e+03,4.984500000000002728e+01,4.941000000000000253e-02
7.505000000000000000e+03,4.983875000000000455e+01,4.940750000000000003e-02
7.510000000000000000e+03,4.983250000000003865e+01,4.940500000000000447e-02
7.515000000000000000e+03,4.982625000000001592e+01,4.940250000000000197e-02
7.520000000000000000e+03,4.981999999999999318e+01,4.939999999999999947e-02
7.525000000000000000e+03,4.981375000000002728e+01,4.939750000000000391e-02
7.530000000000000000e+03,4.980750000000000455e+01,4.939500000000000141e-02
7.535000000000000000e+03,4.980124999999998181e+01,4.939249999999999891e-02
7.540000000000000000e+03,4.979500000000001592e+01,4.939000000000000334e-02
7.545000000000000000e+03,4.978874999999999318e+01,4.938750000000000084e-02
7.550000000000000000e+03,4.978249999999997044e+01,4.938499999999999834e-02
7.555000000000000000e+03,4.977625000000000455e+01,4.938250000000000278e-02
7.560000000000000000e+03,4.976999999999998181e+01,4.938000000000000028e-02
7.565000000000000000e+03,4.976274999999998272e+01,4.936833333333333351e-02
7.570000000000000000e+03,4.975549999999998363e+01,4.935666666666666674e-02
7.575000000000000000e+03,4.974824999999998454e+01,4.934499999999999997e-02
7.580000000000000000e+03,4.974099999999998545e+01,4.933333333333333320e-02
7.585000000000000000e+03,4.973374999999998636e+01,4.932166666666666643e-02
7.590000000000000000e+03,4.972649999999998727e+01,4.930999999999999966e-02
7.595000000000000000e+03,4.971924999999998818e+01,4.929833333333333290e-02
7.600000000000000000e+03,4.971199999999998909e+01,4.928666666666666613e-02
7.605000000000000000e+03,4.970474999999999000e+01,4.927499999999999936e-02
7.610000000000000000e+03,4.969749999999999091e+01,4.926333333333333259e-02
7.615000000000000000e+03,4.969024999999999181e+01,4.925166666666666582e-02
7.620000000000000000e+03,4.968299999999999272e+01,4.923999999999999905e-02
7.625000000000000000e+03,4.968183333333331575e+01,4.926499999999999629e-02
7.630000000000000000e+03,4.968066666666663878e+01,4.929000000000000048e-02
7.635000000000000000e+03,4.967949999999996180e+01,4.931499999999999773e-02
7.640000000000000000e+03,4.967833333333334167e+01,4.934000000000000191e-02
7.645000000000000000e+03,4.967716666666666470e+01,4.936499999999999916e-02
7.650000000000000000e+03,4.967599999999998772e+01,4.939000000000000334e-02
7.655000000000000000e+03,4.967483333333331075e+01,4.941500000000000059e-02
7.660000000000000000e+03,4.967366666666663377e+01,4.943999999999999784e-02
7.665000000000000000e+03,4.967250000000001364e+01,4.946500000000000202e-02
7.670000000000000000e+03,4.967133333333333667e+01,4.948999999999999927e-02
7.675000000000000000e+03,4.967016666666665969e+01,4.951500000000000346e-02
7.680000000000000000e+03,4.966899999999998272e+01,4.954000000000000070e-02
7.685000000000000000e+03,4.968958333333330302e+01,4.953666666666666635e-02
7.690000000000000000e+03,4.971016666666662331e+01,4.953333333333333199e-02
7.695000000000000000e+03,4.973075000000000045e+01,4.953000000000000458e-02
7.700000000000000000e+03,4.975133333333332075e+01,4.952666666666667022e-02
7.705000000000000000e+03,4.977191666666664105e+01,4.952333333333333587e-02
7.710000000000000000e+03,4.979250000000001819e+01,4.952000000000000152e-02
7.715000000000000000e+03,4.981308333333333849e+01,4.951666666666666716e-02
7.720000000000000000e+03,4.983366666666665878e+01,4.951333333333333281e-02
7.725000000000000000e+03,4.985424999999997908e+01,4.950999999999999845e-02
7.730000000000000000e+03,4.987483333333335622e+01,4.950666666666667104e-02
7.735000000000000000e+03,4.989541666666667652e+01,4.950333333333333669e-02
7.740000000000000000e+03,4.991599999999999682e+01,4.950000000000000233e-02
7.745000000000000000e+03,4.989916666666664469e+01,4.948166666666666685e-02
7.750000000000000000e+03,4.988233333333334940e+01,4.946333333333333138e-02
7.755000000000000000e+03,4.986549999999999727e+01,4.944500000000000284e-02
7.760000000000000000e+03,4.984866666666664514e+01,4.942666666666666736e-02
7.765000000000000000e+03,4.983183333333334986e+01,4.940833333333333188e-02
7.770000000000000000e+03,4.981499999999999773e+01,4.939000000000000334e-02
7.775000000000000000e+03,4.979816666666664560e+01,4.937166666666666787e-02
7.780000000000000000e+03,4.978133333333335031e+01,4.935333333333333239e-02
7.785000000000000000e+03,4.976449999999999818e+01,4.933499999999999691e-02
7.790000000000000000e+03,4.974766666666664605e+01,4.931666666666666143e-02
7.795000000000000000e+03,4.973083333333335077e+01,4.929833333333333290e-02
7.800000000000000000e+03,4.971399999999999864e+01,4.927999999999999742e-02
7.805000000000000000e+03,4.974574999999998681e+01,4.928583333333333427e-02
7.810000000000000000e+03,4.977750000000003183e+01,4.929166666666666419e-02
7.815000000000000000e+03,4.980925000000002001e+01,4.929749999999999410e-02
7.820000000000000000e+03,4.984100000000000819e+01,4.930333333333333096e-02
7.825000000000000000e+03,4.987274999999999636e+01,4.930916666666666781e-02
7.830000000000000000e+03,4.990449999999998454e+01,4.931499999999999773e-02
7.835000000000000000e+03,4.993625000000002956e+01,4.932083333333332764e-02
7.840000000000000000e+03,4.996800000000001774e+01,4.932666666666666450e-02
7.845000000000000000e+03,4.999975000000000591e+01,4.933250000000000135e-02
7.850000000000000000e+03,5.003150000000005093e+01,4.933833333333333127e-02
7.855000000000000000e+03,5.006325000000003911e+01,4.934416666666666118e-02
7.860000000000000000e+03,5.009500000000002728e+01,4.934999999999999803e-02
7.865000000000000000e+03,5.008116666666671790e+01,4.934916666666666618e-02
7.870000000000000000e+03,5.006733333333335167e+01,4.934833333333333433e-02
7.875000000000000000e+03,5.005349999999998545e+01,4.934750000000000247e-02
7.880000000000000000e+03,5.003966666666667606e+01,4.934666666666666368e-02
7.885000000000000000e+03,5.002583333333336668e+01,4.934583333333333183e-02
7.890000000000000000e+03,5.001200000000000045e+01,4.934499999999999997e-02
7.895000000000000000e+03,4.999816666666663423e+01,4.934416666666666812e-02
7.900000000000000000e+03,4.998433333333332484e+01,4.934333333333333627e-02
7.905000000000000000e+03,4.997050000000001546e+01,4.934249999999999747e-02
7.910000000000000000e+03,4.995666666666664923e+01,4.934166666666666562e-02
7.915000000000000000e+03,4.994283333333328301e+01,4.934083333333333377e-02
7.920000000000000000e+03,4.992899999999997362e+01,4.934000000000000191e-02
7.925000000000000000e+03,4.991966666666667152e+01,4.933583333333333570e-02
7.930000000000000000e+03,4.991033333333331257e+01,4.933166666666666950e-02
7.935000000000000000e+03,4.990099999999995362e+01,4.932750000000000329e-02
7.940000000000000000e+03,4.989166666666665151e+01,4.932333333333333708e-02
7.945000000000000000e+03,4.988233333333334940e+01,4.931916666666667087e-02
7.950000000000000000e+03,4.987299999999999045e+01,4.931499999999999773e-02
7.955000000000000000e+03,4.986366666666663150e+01,4.931083333333333152e-02
7.960000000000000000e+03,4.985433333333332939e+01,4.930666666666666531e-02
7.965000000000000000e+03,4.984500000000002728e+01,4.930249999999999910e-02
7.970000000000000000e+03,4.983566666666666833e+01,4.929833333333333290e-02
7.975000000000000000e+03,4.982633333333330938e+01,4.929416666666666669e-02
7.980000000000000000e+03,4.981700000000000728e+01,4.929000000000000048e-02
7.985000000000000000e+03,4.982749999999998636e+01,4.929083333333333233e-02
7.990000000000000000e+03,4.983800000000002228e+01,4.929166666666666419e-02
7.995000000000000000e+03,4.984850000000000136e+01,4.929250000000000298e-02
8.000000000000000000e+03,4.985899999999998045e+01,4.929333333333333483e-02
8.005000000000000000e+03,4.986950000000001637e+01,4.929416666666666669e-02
8.010000000000000000e+03,4.987999999999999545e+01,4.929499999999999854e-02
8.015000000000000000e+03,4.989049999999997453e+01,4.929583333333333039e-02
8.020000000000000000e+03,4.990100000000001046e+01,4.929666666666666225e-02
